%o fell too far.,OB_FALLING,,,,%o spadl@[ao_cs] příliš daleko.,%o fiel zu tief.,@[art_gr] %o έπεσε,%o falis tro foren.,%o se cayó desde muy alto.,,%o putosi liian kaukaa.,%o est tombé@[e_fr] trop loin.,%o túl nagyot esett.,%o è caduto troppo in basso.,%o はあまりにも高い所から転落した。,%o 은(는) 높은 곳에서 떨어져 사망했다.,%o viel te ver.,%o spadł@[ao_pl] za daleko.,%o caiu de um lugar alto.,,%o a căzut prea departe.,%o упал@[ao_rus] слишком высоко.,%o је па@[ao_1_sr] до сад.,
%o was squished.,OB_CRUSH,,,,%o byl@[ao_cs] rozdrcen@[ao_cs].,%o wurde zerquetscht,@[art_gr] %o συνθλίφτηκε,%o dispremiĝis.,%o fue aplastad@[ao_esp].,,%o liiskautui.,%o a été écrasé@[e_fr].,%o össze lett lapítva.,%o è stato schiacciato.,%o は潰された。,%o 은(는) 뭉게졌다.,%o werd geplet.,%o spłaszczył@[ao_pl] się.,%o foi esmagad@[ao_ptb].,,%o a fost strivit.,%o был@[ao_rus] раздавлен@[ao_rus].,%o је здробљен@[adj_1_sr].,
%o tried to leave.,OB_EXIT,,,,%o se pokusil@[ao_cs] odejít.,%o wollte gehen.,@[art_gr] %o προσπάθησε να φύγει,%o provis foriri.,%o trató de huir.,,%o yritti häipyä.,%o a tenté de partir.,%o megpróbált lelépni.,%o ha provato a uscire.,%o は逃げようとした。,%o 은(는) 나가려고 발버둥 쳤다.,%o probeerde te vertrekken.,%o spróbował@[ao_pl] odejść.,%o tentou sair.,,%o a încercat să plece.,%o попытал@[refl_rus] свалить.,%o покуша@[ao_1_sr] да оде.,
%o can't swim.,OB_WATER,,,,%o neumí plavat.,%o kann nicht schwimmen.,@[art_gr] %o δέν μπορεί να κολυμπήσει,%o ne povas naĝi.,%o no sabe nadar.,,%o ei osaa uida.,%o ne sait pas nager.,%o nem tud úszni.,%o non sapeva nuotare.,%o は泳げなかった。,%o 은(는) 익사했다.,%o kan niet zwemmen.,%o nie umie pływać.,%o não sabe nadar.,,%o nu poate înota.,%o не умел@[ao_rus] плавать.,%o не може да плива.,
%o mutated.,OB_SLIME,,,,%o zmutoval@[ao_cs].,%o mutierte.,@[art_gr] %o μεταλάχθηκε,%o mutaciis.,%o ha mutado.,,%o mutatoitui.,%o a muté.,%o mutánssá alakult.,%o è mutato.,%o は変異した。,%o 은(는) 돌연사를 당했다.,%o muteerde.,%o zmutował@[ao_pl].,%o sofreu mutação.,,%o a avut parte de o mutație.,%o мутировал@[ao_rus].,%o је мутиран@[adj_1_sr].,
%o melted.,OB_LAVA,,,,%o se rozpustil@[ao_cs].,%o schmolz.,@[art_gr] %o έλειοσε,%o fandiĝis.,%o se ha fundido.,,%o suli.,%o a fondu.,%o szétolvadt.,%o si è sciolto.,%o は溶かされた。,%o 은(는) 녹아버렸다.,%o smolt.,%o stopił@[ao_pl] się.,%o derreteu.,%o derreteu-se.,%o s-a topit.,%o расплавил@[refl_rus].,%o је отопљен@[adj_1_sr].,
%o went boom.,OB_BARREL,,,,%o udělal@[ao_cs] bum.,%o explodierte.,@[art_gr] %o έσκασε,%o bumis.,%o explotó en mil pedazos.,,%o poksahti.,%o s'est pété@[e_fr] la face.,%o felrobbant.,%o ha fatto bum.,%o は爆発で吹き飛ばされた。,%o 은(는) 폭사했다.,%o ging boem.,%o zrobił@[ao_pl] bum.,%o explodiu.,,%o a explodat.,%o взорвал@[refl_rus].,%o је отиш@[ao_2_sr] бум.,
%o stood in the wrong spot.,OB_SPLASH,,,,%o stál@[ao_cs] na špatném místě.,%o war am falschen Ort.,@[art_gr] %o έκατσε στο λάθος σημείο,%o staris en la malĝusta loko.,%o estaba en el sitio equivocado.,,%o seisoi väärässä paikassa.,%o s'est tenu@[e_fr] au mauvais endroit.,%o rossz helyre állt.,%o si è trovato nel posto sbagliato.,%o はいけない場所に立っていた。,%o 은(는) 위험한 곳에 서 있었다.,%o stond op de verkeerde plek.,%o stan@[irreg_2_pl] w złym miejscu.,%o ficou no lugar errado.,,%o a stat în locul nepotrivit.,%o стоял@[ao_rus] в неверной точке.,%o је стаја@[ao_1_sr] на погрешно место.,
%o should have stood back.,OB_R_SPLASH,,,,%o měl@[ao_cs] stát o trochu dál.,%o hätte Abstand halten sollen.,@[art_gr] %o έπρεπε να είχε κάτσι πίσω,%o devintus forstari.,%o debió haberse apartado.,,%o oli liian likellä.,%o aurait dû garder ses distances.,%o hátrébb mehetett volna.,%o si sarebbe dovuto allontanare.,%o は後ろへ引くべきだった。,%o 은(는) 좀 더 떨어져야만 했다.,%o had afstand moeten houden.,%o nie ustąpił@[ao_pl] na bok.,%o deveria ter se afastado.,,%o ar fi trebuit să stea deoparte.,%o не отступил@[ao_rus] в сторону.,Играчу %o је требало да стоји назад.,
%o should have stood back.,OB_ROCKET,,,,%o měl@[ao_cs] stát o trochu dál.,%o hätte Abstand halten sollen.,@[art_gr] %o έπρεπε να είχε κάτσι πίσω,%o devintus forstari.,%o debió haberse apartado.,,%o oli liian likellä.,%o aurait dû garder ses distances.,%o hátrébb mehetett volna.,%o si sarebbe dovuto allontanare.,%o は後ろへ引くべきだった。,%o 은(는) 더 멀리 떨어져야만 했다.,%o had afstand moeten houden.,%o nie ustąpił@[ao_pl] na bok.,%o deveria ter se afastado.,,%o ar fi trebuit să stea deoparte.,%o не отступил@[ao_rus] в сторону.,Играчу %o је требало да стоји назад.,
%o hurt %hself too much!,OB_KILLEDSELF,,,,%o se zabil@[ao_cs].,%o tötete sich selbst.,@[art_gr] %o αυτοκτόνησε,%o mortigis sin.,%o se mató a sí mism@[ao_esp].,,%o tappoi itsensä.,%o s'est tué@[e_fr].,%o megölte magát.,%o ha ucciso se stesso.,%o は自滅した。,%o 은(는) 자멸했다.,%o bracht zichzelf om.,%o zabił@[ao_pl] się.,%o se matou.,%o matou-se,%o s-a sinucis.,%o покончил@[ao_rus] с собой.,%o је уби@[ao_1_sr] себе.,
%o was killed by the power of voodoo.,OB_VOODOO,,,,%o byl@[ao_cs] zabit@[ao_cs] sílou voodoo.,%o wurde durch Voodoo getötet.,@[art_gr] %o πέθανε απο τη δύναμη του βουντου,%o estas mortiga de la potenco de voduo.,%o ha sido asesinad@[ao_esp] con el poder del vudú.,,%o kuoli voodoon voimasta.,%o a succombé au pouvoir du Vaudou.,%o meghalt a voodoo erejének köszönhetően.,%o è stato ucciso dalla potenza del voodoo.,%o はブードゥー人形で殺された。,%o 은(는) 부두 마법의 저주를 받았다.,%o werd gedood door de kracht van voodoo.,%o umarł@[ao_pl] od mocy voodoo.,%o morreu pelo poder do voodoo.,,%o a fost omorât prin puterea voodoo.,Игрока %o убила сила Вуду.,%o је убијен@[adj_1_sr] од стране моћи Voodoo-а.,
%o was teleported onto by %k.,OB_MPTELEFRAG,,,,%o byl@[ao_cs] telefraggnut %kem.,%o stand %k im Wege.,@[art_gr] %o κοματιάστηκε μέσω τηλεμεταφοράς απο τον/την %k,%o estas teleportĉesiga de %k.,%o ha sido telefragmentad@[ao_esp] por %k.,,%k telefräggäsi %o paran.,%o a été téléfragué@[e_fr] par %k.,%o telefrag-et kapott %k által.,%o è stato telefraggato da %k.,%o は %k にテレフラグされた。,%o 은(는) %k 에 의해 텔레프랙을 당했다.,%o werd getelefragged door %k.,%o został@[ao_pl] ztelefragowan@[adj_pl] przez %k.,%o foi telefragad@[ao_ptb] por %k.,,%o a fost omorât prin teleportare de către %k.,Игрок %k телефрагнул игрока %o.,%o је телефрагован@[adj_1_sr] од стране %k.,
%o was teleported onto.,OB_MONTELEFRAG,,,,%o byl@[ao_cs] telefraggnut@[ao_cs].,%o stand jemandem im Wege.,@[art_gr] %o κοματιάστηκε μέσω τηλεμεταφοράς,%o estas teleportĉesiga.,%o ha sido telefragmentad@[ao_esp].,,%o telefrägättiin.,%o a été téléfragué@[e_fr].,%o telefraggelve lett.,%o si è fatto telefraggare.,%o はテレフラグされた。,%o 은(는) 텔레프랙을 당했다.,%o werd getelefragged.,%o został@[ao_pl] ztelefragowan@[adj_pl].,%o foi telefragad@[ao_ptb] por um monstro.,,%o a fost omorât prin teleportare.,Игрока %o телефрагнуло.,%o је телефрагован@[adj_1_sr].,
%o died.,OB_DEFAULT,,,,"%o zemřel@[ao_cs].
",%o ist gestorben.,@[art_gr] %o πέθανε,%o mortis.,%o ha muerto.,,%o kuoli.,%o est mort@[e_fr].,%o meghalt.,%o è morto.,%o は死亡した。,%o 은(는) 죽었다.,%o ging dood.,%o umarł@[ao_pl].,%o morreu.,,%o a murit.,Игрок %o погиб.,%o је умр@[ао_1_ср].,
%o was killed by %k.,OB_MPDEFAULT,,,,%o byl@[ao_cs] zabit@[ao_cs] hráčem %k.,%o wurde von %k getötet.,@[art_gr] %o στοτώθηκε απο τον/την %k,%o estis mortigita de %k.,%o ha sido asesinad@[ao_esp] por %k.,,%k tappoi %o paran.,%o a été tué@[e_fr] par %k.,%k megölte %o-t.,%o è stato ucciso da %k,%o は %k によって殺された。,%o 은(는) %k 에 의해 죽임을 당했다.,%o werd gedood door %k.,%o został@[ao_pl] zabit@[adj_pl] przez %k.,%o foi mort@[ao_ptb] por %k.,,%o a fost omorât de către %k.,Игрока %o убил игрок %k.,%o је убијен@[adj_1_sr] од стане %k.,
%k just helped the other team!,OB_FRIENDLY1,,,,%o rozsekal@[ao_cs] spoluhráče.,%o wurde von einem Teamkameraden niedergestreckt.,Ο/Η %k σκότωσε έναν σύμαχο,%k buĉas teamanon.,%k acribilla a un compañero.,,%k niitti joukkuetoverin.,%k élimine un de ses équipiers.,%k lekaszabolta a csapattársát.,%k falcia via un compagno.,%k は仲間を無慈悲に殺した。,%o 은(는) 자신의 팀원을 죽였다.,%k maait een teamgenoot neer.,%k kosi kompana.,%k matou um colega de equipe.,%k matou um companheiro de equipa.,%k face pulbere pe un coechipier.,Игрок %k убил союзника.,Играч %k је покосио саиграча.,
%k shouldn’t try hurting %h team again…,OB_FRIENDLY2,,,,%k potřebuje brýle.,%k sollte eine Brille benutzen.,Ο/Η %k φαίνεται να χρειάζετε γυαλία,%o ŝajnas bezoni okulvitrojn.,%k parece necesitar gafas.,,%k näyttää tarvitsevan laseja.,%k vérifie ses lunettes.,%k-nak szemüvegre van szüksége.,%k sembra che abbia bisogno di occhiali.,%k には眼鏡が必要なようだ。,%o 은(는) 자신의 안경을 확인했다.,%k lijkt een bril nodig te hebben.,%k wydaje się potrzebować okularów.,%k parece que precisa de óculos.,,%k pare să aibă nevoie de ochelari.,Игроку %k следует проверить свои очки.,Играчу %k приличиле би наочаре.,
%k defeated...someone on their own team!,OB_FRIENDLY3,,,,%k dostal@[ao_cs] frag pro další tým.,%k macht für das andere Team einen Punkt.,Ο/Η %k πάιρνει έναν κοματιασμό για την άλλη ομάδα.,%k gajnas ĉeson por la alia teamo.,%k marca una baja para el otro equipo.,,%k teki frägin vieraalle joukkueelle.,%k marque un point pour l'autre équipe.,%k szerez egy frag-et a másik csapatnak.,%k regala un frag all'altro team.,%k は敵チームに得点を入れた。,%o 은(는) 의도치 않게 상대방 팀을 도왔다.,%k doet een frag voor het andere team.,%k zdobywa fraga dla przeciwnej drużyny.,%k dá um frag para o outro time.,%k dá um frag para a outra equipa.,%k face o victimă pentru echipa adversă.,Игрок %k преподнёс другой команде фраг.,%k добија фраг за други тим.,
"%k, why…?",OB_FRIENDLY4,,,,%k ztratil@[ao_cs] dalšího přítele.,%k hat wieder einen Freund verloren.,Ο/Η %k χάνει ακόμα έναν αλλο φίλο,%k perdas pluan amikon.,%k pierde otro amigo.,,%k menetti jälleen ystävän.,%k a perdu un autre ami.,%k elveszít egy másik barátot.,%k perde un altro amico.,%k はまた友達を失った。,%o 은(는) 친구를 원치 않았다.,%k verliest nog een vriend.,%k tracil kolejnego przyjaciela.,%k perde mais um amigo.,,%k mai pierde un prieten.,Игрок %k потерял ещё одного друга.,%k изгуби још једног пријатеља.,
,,Pickup,,,,,,,,,,,,,,,,,,,,,,
,Gameplay menus,,,,,,,,,,,,,,,,,,,,,,,
Teamplay,GMPLYMNU_TEAMPLAY,,,,Týmová hra,Teamspiel,,Teamludado,Juego por equipos,,Joukkuepeli,Jeu en équipe,,Gioco di squadra,チーム制,팀플레이,Teamplay,Gra Drużynowa,Jogo em Equipe,Jogo em Equipa,Joc în Echipă,Командный режим,Тимска игра,
Team damage scalar,GMPLYMNU_TEAMDAMAGE,,,,Faktor týmového poškození,Team-Schadenfaktor,,Teamdamaĝo-skalio,Escalar de daño del equipo,,Omien tulen vahinkokerroin,Facteur de Tir Fratricide,,Fattore danno da fuoco amico,チームメンバーへのダメージ倍率,팀 데미지 배율,Teamschade scalair,Skalar Obrażeń Drużyny,Escala de fogo amigo,,Multiplicator daune,Множитель урона по своим,Мултипликатор пријатељске ватре,
Smart Autoaim,GMPLYMNU_SMARTAUTOAIM,,,,Chytré automatické zaměřování,Intelligene Zielautomatik,,Lerta Aŭtomate-celi,Autoapuntado inteligente,,Älykäs automaattitähtäys,Autovisée intelligente,,Mira automatica intelligente,スマートオートエイム,정확한 자동 조준,Slimme Autoaim,Mądre Autocelowanie,Mira Automática Inteligente,,Asistare inteligentă la țintire,Умное автоприцеливание,Паметни нишан,
Falling damage,GMPLYMNU_FALLINGDAMAGE,,,,Zranění pádem,Fallschaden,,Faldamaĝo,Daño por caída,,Putoamisvahinko,Dommages de chute,,Danno da caduta,落下ダメージ,낙하 데미지,Vallende schade,Obrażenia przy upadku,Dano de queda,,Daune la căderi libere,Урон от падения,Штета од пада,
Drop weapon,GMPLYMNU_DROPWEAPON,,,,Odhazování zbraní,Waffen fallen lassen,,Faligi armilon,Arrojar arma,,Aseen pudottaminen,Arme lâchée à la mort,,"Arma lasciata cadere
",死亡時に武器を落とす,무기 버리기,Laat het wapen vallen,Wyrzuć broń,Largar arma,,Aruncare armă,Выбрасывать оружие после смерти,Баци оружје,
Double ammo,GMPLYMNU_DOUBLEAMMO,,,,Dvojnásobná munice,Doppelte Munition,,Duomumicio,Doble munición,,Tupla-ammukset,Double munitions,,Doppie munizioni,弾2倍,두 배의 탄약,Dubbele munitie,Podwojona amunicja,Munição em dobro,,Muniție dublă,Удвоенные патроны,Дупла муниција,
Infinite ammo,GMPLYMNU_INFINITEAMMO,,,,Nekonečná munice,Unendlich Munition,,Infinitmunivio,Munición infinita,,Loppumattomat ammukset,Munitions infinies,,Infinite munizioni,弾無限,무한 탄약,Oneindige munitie,Nieskończona amunicja,Munição infinita,,Muniție infinită,Бесконечные патроны,Бесконачна муниција,
Infinite inventory,GMPLYMNU_INFINITEINVENTORY,,,,Nekonečný inventář,Unendliche Gegenstände,,Infinitinventorio,Inventario infinito,,Loppumattomat varusteet,Objets infinis,,Infinito inventario,所持品無限,무한 인벤토리,Oneindige voorraad,Nieskończony ekwipunek,Inventário infinito,,Inventar infinit,Бесконечный инвентарь,Бесконачно складиштење,
No monsters,GMPLYMNU_NOMONSTERS,,,,Bez příšer,Keine Monster,,Neniu monstroj,Sin monstruos,,Ei hirviöitä,Pas de monstres,,Nessun mostro,モンスターを出現させない,적 제거,Geen monsters,Brak potworów,Sem monstros,,Fără monștri,Без монстров,Без чудовишта,
No monsters to exit,GMPLYMNU_NOMONSTERSTOEXIT,,,,Ukončení levelu pouze bez příšer,Keine Monster um Level zu beenden,,Neniu monstroj por eliri,Sin monstruos para salir,,Ei hirviöitä tason lopettamiseksi,Rien à tuer pour sortir,,Nessun mostro da uccidere per uscire,モンスター全滅までMAPから脱出不可,탈출을 위한 적 제거,Geen monsters om af te sluiten,Brak potworów do wyjścia,Sem monstros para sair da fase,Sem monstros para sair do nível,Fără monștri pentru a putea ieși,Убить всех монстров для выхода,Без чудовишта до излаза,
Monsters respawn,GMPLYMNU_MONSTERSRESPAWN,,,,Příšery se respawnují,Monster kehren zurück,,Monstrojn reaperiĝi,Reaparecer enemigos,,Hirviöt heräävät henkiin,Monstres réapparaissent,,Respawn mostri,モンスターの自力復活,적 부활,Monsters respawn,Ponowne pojawianie się potworów,Respawn de monstros,,Monștrii reapar,Монстры воскрешаются,Чудовишта се оживљавају,
No respawn,GMPLYMNU_NORESPAWN,,,,Příšery se nerespawnují,Kein Zurückkehren,,Neniu reaperiĝo,Sin reaparición,,Ei henkiinheräämistä,Pas de réapparition,,Nessun respawn,プレイヤーの復活禁止,부활 없음,Geen respawn,Brak ponownego pojawienia się,Sem respawn,,Fără reapariții,Отключить воскрешение,Без оживљавања,
Items respawn,GMPLYMNU_ITEMSRESPAWN,,,,Předměty se respawnují,Gegenstände erscheinen wieder,,Aĵojn reaperiĝi,Reaparecer objetos,,Esineet syntyvät takaisin,Objets réapparaissent,,Respawn oggetti,アイテムを復活,아이템 재생성,Items respawn,Ponowne pojawianie się przedmiotów,Respawn de itens,,Obiectele reapar,Восстановление предметов,Предмети се ресетују,
Big powerups respawn,GMPLYMNU_SUPERRESPAWN,,,,Bonusy se respawnují,Große Boni erscheinen wieder,,Grandaj fortegaĵoj reaperiĝi,Reaparecer poderes grandes,,Isot tehostimet syntyvät takaisin,Powerups réapparaissent,,Respawn grandi potenziamenti,強力なパワーアップアイテムを復活,파워업 재생성,Grote power-ups respawn,Ponowne pojawianie się dużych wzmocnień,Respawn de powerups,,Super bonusurile reapar,Восстановление супер-бонусов,Велики предмети се ресетују,
Fast monsters,GMPLYMNU_FASTMONSTERS,,,,Rychlé příšery,Schnelle Monster,,Rapidaj monstroj,Monstruos rápidos,,Nopeat hirviöt,Monstres Rapides,,Mostri veloci,モンスター高速化,빠른 적 개체 움직임,Snelle monsters,Szybkie potwory,Monstros rápidos,,Monștri rapizi,Ускоренные монстры,Брза чудовишта,
Degeneration,GMPLYMNU_DEGENERATION,,,,Degenerace,,,Malregeneri,Degeneración,,Rappeutuva terveys,Dégéneration,,Degrado della salute,プレイヤーの自動体力減少,약화,Degeneratie,Degeneracja,Degeneração,,Degenerare,Уменьшать дополнительное здоровье,Смањење додатног здравља,
Allow Autoaim,GMPLYMNU_NOAUTOAIM,,,,Povolit automatické míření,Zielautomatik zulassen,,Permesi Aŭtomate-celon,Permitir Autoapuntar,,Salli automaattitähtäys,Autoriser Auto-visée,,Mira automatica consentita,オートエイム有効化,자동 조준 허용,Autoaim toestaan,Pozwól na Autocelowanie,Permitir Mira Automática,,Permite asistența pentru țintire,Разрешить автоприцеливание,Дозволи аутоматско циљање,
